,country,amount,success,PSP,3D_secured,card,minute,hour,day,weekday,fee
535,1,206,0,3,0,1,15,10,1,1,1.0
536,1,206,1,3,0,1,15,10,1,1,3.0
537,1,69,0,3,0,1,17,10,1,1,0.5
538,1,69,0,3,0,1,17,10,1,1,1.0
539,1,69,0,3,0,1,18,10,1,1,0.5
540,1,69,1,3,0,1,18,10,1,1,3.0
541,1,146,0,1,1,1,19,10,1,1,1.0
542,1,146,1,3,1,1,19,10,1,1,3.0
543,1,220,0,3,1,1,20,10,1,1,0.5
544,1,220,0,1,1,1,21,10,1,1,1.0
545,1,428,0,1,1,1,25,10,1,1,1.0
546,1,185,1,2,0,1,28,10,1,1,5.0
547,1,233,0,3,1,0,30,10,1,1,0.5
548,1,233,0,1,1,0,31,10,1,1,1.0
549,1,233,0,2,1,0,31,10,1,1,0.5
550,1,233,0,3,1,0,31,10,1,1,0.5
551,1,233,0,2,1,0,32,10,1,1,1.0
552,1,233,0,3,1,0,33,10,1,1,0.5
553,1,233,0,3,1,0,33,10,1,1,2.0
554,1,233,1,3,1,0,33,10,1,1,1.0
555,1,235,1,3,0,0,34,10,1,1,1.0
556,0,153,0,3,0,0,36,10,1,1,2.0
557,0,153,0,2,0,0,37,10,1,1,1.0
558,0,153,0,3,0,0,38,10,1,1,2.0
559,0,153,0,2,0,0,38,10,1,1,1.0
560,1,399,0,2,0,1,40,10,1,1,2.0
561,1,215,0,2,1,1,41,10,1,1,0.5
562,1,215,0,3,1,1,42,10,1,1,5.0
563,1,215,0,1,1,1,42,10,1,1,1.0
564,1,192,0,3,0,1,46,10,1,1,1.0
565,1,192,0,2,0,1,46,10,1,1,0.5
566,1,192,0,3,0,1,46,10,1,1,1.0
567,1,192,0,1,0,1,47,10,1,1,2.0
568,1,192,0,2,0,1,47,10,1,1,2.0
569,0,296,0,3,0,1,50,10,1,1,2.0
570,0,296,0,3,0,1,50,10,1,1,1.0
571,0,296,0,1,0,1,51,10,1,1,1.0
572,0,296,0,1,0,1,51,10,1,1,0.5
573,2,238,0,2,0,1,52,10,1,1,1.0
574,2,238,1,3,0,1,53,10,1,1,1.0
575,1,175,0,2,1,1,54,10,1,1,2.0
576,1,175,0,3,1,1,54,10,1,1,1.0
577,1,175,0,3,1,1,54,10,1,1,1.0
578,1,175,0,2,1,1,55,10,1,1,5.0
579,1,175,0,1,1,1,55,10,1,1,0.5
580,1,312,0,2,0,1,0,11,1,1,0.5
581,1,193,0,3,0,1,1,11,1,1,1.0
582,1,193,0,1,0,1,1,11,1,1,1.0
583,1,283,0,3,0,0,5,11,1,1,0.5
584,1,283,0,1,0,0,6,11,1,1,1.0
585,1,283,0,2,0,0,6,11,1,1,0.5
586,1,283,0,0,0,0,6,11,1,1,1.0
587,1,283,0,2,0,0,7,11,1,1,1.0
588,1,283,0,3,0,0,7,11,1,1,1.0
589,1,188,0,3,1,1,9,11,1,1,1.0
590,1,188,1,3,1,1,9,11,1,1,3.0
591,1,74,0,2,0,0,10,11,1,1,1.0
592,1,49,0,1,0,0,12,11,1,1,1.0
593,1,49,1,3,0,0,13,11,1,1,3.0
594,1,165,0,2,0,0,15,11,1,1,0.5
595,1,307,0,3,0,0,17,11,1,1,0.5
596,1,307,1,3,0,0,17,11,1,1,5.0
597,1,306,1,3,0,1,18,11,1,1,1.0
598,0,309,0,3,0,0,21,11,1,1,1.0
599,2,368,0,2,0,1,22,11,1,1,0.5
600,1,252,1,2,0,0,25,11,1,1,3.0
601,1,148,0,2,0,1,27,11,1,1,1.0
602,1,170,0,3,0,2,32,11,1,1,0.5
603,1,170,0,3,0,2,32,11,1,1,1.0
604,1,170,1,3,0,2,33,11,1,1,3.0
605,0,353,0,3,1,0,35,11,1,1,1.0
606,0,353,1,3,1,0,36,11,1,1,1.0
607,2,6,0,3,0,1,37,11,1,1,0.5
608,2,6,0,2,0,1,38,11,1,1,1.0
609,2,6,0,2,0,1,38,11,1,1,1.0
610,2,6,0,3,0,1,39,11,1,1,1.0
611,2,6,0,0,0,1,39,11,1,1,0.5
612,2,6,0,3,0,1,39,11,1,1,5.0
613,1,110,0,3,0,1,41,11,1,1,1.0
614,1,110,0,3,0,1,42,11,1,1,2.0
615,1,110,0,3,0,1,42,11,1,1,0.5
616,1,110,0,2,0,1,43,11,1,1,0.5
617,1,110,0,3,0,1,43,11,1,1,0.5
618,1,113,0,3,0,1,47,11,1,1,1.0
619,1,248,0,0,0,0,50,11,1,1,5.0
620,1,164,0,2,1,1,52,11,1,1,2.0
621,1,89,0,2,0,2,53,11,1,1,1.0
622,1,89,0,3,0,2,53,11,1,1,1.0
623,1,158,0,3,0,2,57,11,1,1,1.0
624,1,158,0,1,0,2,58,11,1,1,1.0
625,1,158,0,3,0,2,58,11,1,1,2.0
626,1,158,0,3,0,2,58,11,1,1,0.5
627,1,158,0,3,0,2,58,11,1,1,1.0
628,1,158,0,3,0,2,59,11,1,1,1.0
629,1,158,0,3,0,2,59,11,1,1,1.0
630,1,158,0,2,0,2,0,12,1,1,1.0
631,1,158,0,1,0,2,0,12,1,1,1.0
632,1,101,0,3,0,0,3,12,1,1,0.5
633,1,101,0,2,0,0,3,12,1,1,1.0
634,1,328,0,3,0,0,5,12,1,1,1.0
635,1,328,1,3,0,0,6,12,1,1,3.0
636,1,213,1,3,0,1,8,12,1,1,3.0
637,1,356,0,2,0,2,10,12,1,1,5.0
638,1,356,1,3,0,2,10,12,1,1,5.0
639,2,36,0,0,1,2,11,12,1,1,1.0
640,2,36,0,3,1,2,11,12,1,1,1.0
641,2,36,0,3,1,2,11,12,1,1,5.0
642,2,36,0,3,1,2,12,12,1,1,2.0
643,2,36,0,3,1,2,12,12,1,1,2.0
644,2,36,0,2,1,2,12,12,1,1,0.5
645,2,36,1,3,1,2,12,12,1,1,3.0
646,0,162,0,3,1,1,16,12,1,1,1.0
647,1,199,0,3,1,0,23,12,1,1,1.0
648,1,199,0,3,1,0,24,12,1,1,1.0
649,1,199,0,3,1,0,24,12,1,1,0.5
650,1,199,0,3,1,0,24,12,1,1,0.5
651,1,177,0,3,0,2,26,12,1,1,1.0
652,1,177,1,3,0,2,27,12,1,1,5.0
653,1,253,0,3,0,1,31,12,1,1,2.0
654,1,222,0,2,1,2,33,12,1,1,1.0
655,1,222,0,3,1,2,33,12,1,1,1.0
656,1,222,0,1,1,2,34,12,1,1,5.0
657,1,222,1,3,1,2,34,12,1,1,5.0
658,1,168,0,3,0,2,36,12,1,1,0.5
659,1,168,0,3,0,2,37,12,1,1,0.5
660,1,168,0,3,0,2,37,12,1,1,0.5
661,1,168,0,0,0,2,37,12,1,1,0.5
662,1,168,0,3,0,2,38,12,1,1,0.5
663,1,168,0,3,0,2,38,12,1,1,1.0
664,1,168,0,3,0,2,38,12,1,1,2.0
665,1,168,0,3,0,2,38,12,1,1,1.0
666,1,168,0,2,0,2,39,12,1,1,1.0
667,1,254,0,3,0,0,40,12,1,1,1.0
668,2,123,1,3,0,1,40,12,1,1,3.0
669,2,187,0,2,0,2,42,12,1,1,1.0
670,2,187,0,2,0,2,42,12,1,1,0.5
671,2,187,0,3,0,2,43,12,1,1,0.5
672,2,187,1,3,0,2,43,12,1,1,3.0
673,0,288,0,3,1,1,45,12,1,1,0.5
674,0,288,1,3,1,1,45,12,1,1,1.0
675,0,161,0,3,0,1,47,12,1,1,2.0
676,0,161,0,3,0,1,47,12,1,1,2.0
677,0,161,1,3,0,1,48,12,1,1,3.0
678,1,355,0,2,1,1,51,12,1,1,2.0
679,1,263,0,3,1,2,52,12,1,1,1.0
680,1,263,0,2,1,2,53,12,1,1,2.0
681,1,263,0,2,1,2,53,12,1,1,1.0
682,1,263,0,3,1,2,54,12,1,1,1.0
683,1,263,1,3,1,2,54,12,1,1,3.0
684,1,88,0,2,1,1,56,12,1,1,0.5
685,1,88,0,2,1,1,57,12,1,1,0.5
686,1,88,0,3,1,1,57,12,1,1,1.0
687,1,88,1,3,1,1,57,12,1,1,1.0
688,1,379,0,3,1,2,0,13,1,1,2.0
689,2,422,0,3,0,1,1,13,1,1,1.0
690,2,422,0,2,0,1,2,13,1,1,0.5
691,1,170,0,3,1,1,6,13,1,1,1.0
692,1,170,0,2,1,1,6,13,1,1,5.0
693,2,116,1,0,0,2,8,13,1,1,3.0
694,2,37,0,2,0,1,10,13,1,1,2.0
695,2,37,0,3,0,1,11,13,1,1,0.5
696,2,37,1,1,0,1,11,13,1,1,5.0
697,1,336,0,2,0,1,14,13,1,1,1.0
698,1,264,0,1,0,2,15,13,1,1,1.0
699,1,264,1,3,0,2,16,13,1,1,3.0
700,2,44,1,2,0,2,18,13,1,1,1.0
701,0,230,1,3,0,1,19,13,1,1,3.0
702,1,408,0,3,0,1,20,13,1,1,1.0
703,1,408,0,1,0,1,20,13,1,1,0.5
704,1,408,0,1,0,1,21,13,1,1,1.0
705,1,408,0,3,0,1,21,13,1,1,1.0
706,1,408,0,1,0,1,21,13,1,1,1.0
707,1,222,0,3,0,0,23,13,1,1,1.0
708,1,222,0,1,0,0,23,13,1,1,1.0
709,1,222,1,3,0,0,23,13,1,1,3.0
710,1,267,0,2,0,1,25,13,1,1,2.0
711,1,267,0,0,0,1,26,13,1,1,1.0
712,1,267,0,3,0,1,27,13,1,1,2.0
713,1,267,0,3,0,1,27,13,1,1,1.0
714,1,267,0,2,0,1,28,13,1,1,2.0
715,1,267,1,2,0,1,28,13,1,1,1.0
716,0,146,1,3,0,2,29,13,1,1,1.0
717,0,278,0,3,0,0,32,13,1,1,0.5
718,1,148,0,1,1,2,37,13,1,1,0.5
719,1,148,0,1,1,2,37,13,1,1,1.0
720,1,148,0,1,1,2,38,13,1,1,2.0
721,1,148,0,3,1,2,38,13,1,1,0.5
722,1,148,0,3,1,2,38,13,1,1,0.5
723,1,148,0,2,1,2,39,13,1,1,1.0
724,2,206,0,3,1,0,40,13,1,1,2.0
725,1,274,0,2,0,1,44,13,1,1,1.0
726,2,215,0,1,0,1,46,13,1,1,1.0
727,2,215,0,3,0,1,46,13,1,1,2.0
728,2,215,0,3,0,1,47,13,1,1,1.0
729,2,215,0,0,0,1,47,13,1,1,1.0
730,2,215,0,2,0,1,48,13,1,1,1.0
731,2,215,0,2,0,1,48,13,1,1,2.0
732,1,137,0,3,1,0,50,13,1,1,0.5
733,1,137,0,3,1,0,50,13,1,1,0.5
734,1,137,0,2,1,0,51,13,1,1,1.0
735,1,137,1,1,1,0,52,13,1,1,3.0
736,1,166,0,3,0,1,56,13,1,1,1.0
737,1,166,0,2,0,1,56,13,1,1,0.5
738,1,166,0,3,0,1,56,13,1,1,1.0
739,1,166,0,3,0,1,57,13,1,1,2.0
740,1,166,0,3,0,1,58,13,1,1,1.0
741,2,177,0,3,0,2,2,14,1,1,0.5
742,2,177,0,2,0,2,2,14,1,1,1.0
743,2,177,0,3,0,2,2,14,1,1,0.5
744,2,177,1,3,0,2,2,14,1,1,5.0
745,0,243,0,3,0,1,4,14,1,1,1.0
746,0,243,0,2,0,1,5,14,1,1,1.0
747,0,243,0,2,0,1,5,14,1,1,2.0
748,2,181,0,2,0,2,8,14,1,1,1.0
749,2,181,1,3,0,2,9,14,1,1,3.0
750,1,326,0,2,0,2,10,14,1,1,5.0
751,1,326,0,3,0,2,11,14,1,1,0.5
752,1,258,1,0,0,2,12,14,1,1,1.0
753,1,135,0,3,0,1,13,14,1,1,0.5
754,2,111,0,2,0,2,14,14,1,1,2.0
755,1,200,0,0,0,1,16,14,1,1,0.5
756,1,200,0,3,0,1,17,14,1,1,1.0
757,1,7,0,2,1,2,18,14,1,1,1.0
758,1,162,0,3,0,1,20,14,1,1,1.0
759,1,162,0,3,0,1,21,14,1,1,1.0
760,0,260,0,3,0,2,24,14,1,1,1.0
761,0,260,0,3,0,2,24,14,1,1,1.0
762,0,260,0,2,0,2,24,14,1,1,2.0
763,0,260,1,3,0,2,25,14,1,1,5.0
764,0,152,0,3,1,0,27,14,1,1,1.0
765,0,152,1,3,1,0,28,14,1,1,3.0
766,0,48,0,3,0,1,30,14,1,1,0.5
767,0,48,0,3,0,1,31,14,1,1,2.0
768,0,48,1,2,0,1,31,14,1,1,3.0
769,2,255,0,2,0,1,34,14,1,1,1.0
770,1,123,0,0,1,1,36,14,1,1,1.0
771,1,123,0,3,1,1,37,14,1,1,0.5
772,1,123,1,1,1,1,38,14,1,1,3.0
773,1,244,0,1,0,1,39,14,1,1,1.0
774,0,251,0,2,1,0,41,14,1,1,2.0
775,1,148,0,2,0,1,45,14,1,1,0.5
776,1,148,0,2,0,1,46,14,1,1,2.0
777,0,252,0,3,0,0,47,14,1,1,1.0
778,0,252,1,1,0,0,47,14,1,1,10.0
779,1,390,0,0,0,2,49,14,1,1,0.5
780,1,205,0,1,0,1,50,14,1,1,1.0
781,1,205,0,3,0,1,51,14,1,1,0.5
782,0,264,0,3,0,1,52,14,1,1,1.0
783,2,40,0,3,0,0,54,14,1,1,1.0
784,2,40,0,3,0,0,54,14,1,1,0.5
785,2,40,0,1,0,0,55,14,1,1,5.0
786,2,40,0,2,0,0,55,14,1,1,1.0
787,2,40,1,1,0,0,56,14,1,1,5.0
788,1,433,0,3,0,1,58,14,1,1,1.0
789,1,433,0,3,0,1,58,14,1,1,1.0
790,1,433,0,3,0,1,58,14,1,1,0.5
791,1,433,0,3,0,1,58,14,1,1,1.0
792,1,433,0,3,0,1,59,14,1,1,1.0
793,1,433,0,2,0,1,59,14,1,1,0.5
794,1,433,0,3,0,1,59,14,1,1,1.0
795,1,433,0,3,0,1,0,15,1,1,1.0
796,1,248,0,3,0,1,4,15,1,1,1.0
797,1,248,0,3,0,1,4,15,1,1,0.5
798,1,248,0,0,0,1,5,15,1,1,0.5
799,1,248,0,1,0,1,5,15,1,1,1.0
800,1,248,0,3,0,1,5,15,1,1,5.0
801,1,248,1,3,0,1,6,15,1,1,3.0
802,1,125,1,3,0,0,7,15,1,1,3.0
803,2,274,1,3,0,2,14,15,1,1,3.0
804,2,191,0,3,0,0,17,15,1,1,0.5
805,2,191,0,0,0,0,17,15,1,1,1.0
806,2,191,0,1,0,0,18,15,1,1,1.0
807,2,191,1,3,0,0,18,15,1,1,3.0
808,1,139,0,1,0,1,21,15,1,1,1.0
809,1,139,1,3,0,1,22,15,1,1,1.0
810,0,291,0,2,1,1,25,15,1,1,1.0
811,0,291,0,3,1,1,25,15,1,1,1.0
812,0,291,0,3,1,1,25,15,1,1,1.0
813,0,291,0,3,1,1,26,15,1,1,0.5
814,1,236,1,3,0,2,29,15,1,1,3.0
815,1,164,0,3,0,1,31,15,1,1,1.0
816,1,164,0,2,0,1,32,15,1,1,0.5
817,2,159,0,2,0,1,35,15,1,1,1.0
818,0,46,1,3,0,1,38,15,1,1,1.0
819,0,131,1,1,0,0,41,15,1,1,1.0
820,0,256,0,3,1,1,44,15,1,1,2.0
821,0,256,0,2,1,1,44,15,1,1,5.0
822,0,256,1,0,1,1,45,15,1,1,3.0
823,1,304,0,1,0,1,46,15,1,1,0.5
824,1,304,0,3,0,1,47,15,1,1,1.0
825,1,304,0,3,0,1,47,15,1,1,2.0
826,1,304,0,0,0,1,47,15,1,1,2.0
827,1,304,0,2,0,1,48,15,1,1,1.0
828,1,304,0,2,0,1,48,15,1,1,0.5
829,1,304,0,2,0,1,49,15,1,1,1.0
830,1,196,0,2,0,1,50,15,1,1,2.0
831,1,196,1,3,0,1,51,15,1,1,3.0
832,1,190,1,3,1,0,52,15,1,1,5.0
833,1,45,0,2,0,1,55,15,1,1,2.0
834,0,213,0,2,0,2,57,15,1,1,0.5
835,0,213,0,3,0,2,58,15,1,1,1.0
836,0,213,1,1,0,2,58,15,1,1,3.0
837,1,248,0,1,0,1,1,16,1,1,0.5
838,0,136,1,1,0,1,3,16,1,1,3.0
839,2,148,0,3,0,1,6,16,1,1,1.0
840,2,148,1,3,0,1,7,16,1,1,1.0
841,1,114,0,3,0,1,8,16,1,1,1.0
842,1,114,1,1,0,1,9,16,1,1,5.0
843,1,228,0,3,0,1,10,16,1,1,1.0
844,1,228,0,3,0,1,10,16,1,1,1.0
845,1,228,0,3,0,1,11,16,1,1,1.0
846,1,151,0,2,0,0,14,16,1,1,5.0
847,2,11,0,2,0,1,15,16,1,1,1.0
848,2,11,0,2,0,1,15,16,1,1,2.0
849,1,231,0,2,1,1,16,16,1,1,0.5
850,1,231,0,3,1,1,16,16,1,1,1.0
851,1,231,0,1,1,1,16,16,1,1,1.0
852,1,231,0,1,1,1,17,16,1,1,1.0
853,1,231,1,3,1,1,17,16,1,1,3.0
854,1,216,0,3,1,0,19,16,1,1,0.5
855,1,216,1,2,1,0,19,16,1,1,3.0
856,1,11,0,1,1,1,20,16,1,1,1.0
857,1,11,1,1,1,1,20,16,1,1,10.0
858,2,341,0,3,0,2,25,16,1,1,1.0
859,2,341,0,1,0,2,26,16,1,1,0.5
860,2,341,1,3,0,2,26,16,1,1,10.0
861,1,192,0,3,0,1,27,16,1,1,1.0
862,1,25,0,3,0,2,28,16,1,1,1.0
863,1,25,0,3,0,2,29,16,1,1,2.0
864,1,25,1,1,0,2,29,16,1,1,3.0
865,1,95,0,2,0,2,31,16,1,1,0.5
866,1,95,0,2,0,2,32,16,1,1,5.0
867,1,216,0,3,1,1,33,16,1,1,1.0
868,1,216,0,3,1,1,33,16,1,1,1.0
869,1,216,0,1,1,1,33,16,1,1,1.0
870,1,216,1,0,1,1,34,16,1,1,3.0
871,0,128,1,2,0,1,35,16,1,1,3.0
872,1,110,1,1,1,0,38,16,1,1,3.0
873,1,149,0,3,0,1,42,16,1,1,0.5
874,1,149,0,2,0,1,43,16,1,1,1.0
875,1,149,0,3,0,1,43,16,1,1,1.0
876,1,149,0,0,0,1,44,16,1,1,5.0
877,1,149,0,1,0,1,44,16,1,1,0.5
878,1,149,0,1,0,1,45,16,1,1,1.0
879,1,149,0,2,0,1,45,16,1,1,1.0
880,1,236,0,3,0,1,47,16,1,1,1.0
881,1,236,0,3,0,1,48,16,1,1,1.0
882,1,236,0,3,0,1,48,16,1,1,0.5
883,1,236,1,3,0,1,48,16,1,1,3.0
884,0,271,0,3,1,1,50,16,1,1,1.0
885,0,271,1,3,1,1,50,16,1,1,1.0
886,2,317,0,3,1,1,52,16,1,1,1.0
887,2,317,0,3,1,1,53,16,1,1,1.0
888,2,317,0,3,1,1,53,16,1,1,2.0
889,2,317,1,3,1,1,53,16,1,1,5.0
890,1,82,0,2,0,1,56,16,1,1,0.5
891,0,214,0,3,1,1,59,16,1,1,1.0
892,0,214,0,3,1,1,59,16,1,1,0.5
893,0,214,1,1,1,1,59,16,1,1,3.0
894,2,459,0,3,0,0,1,17,1,1,1.0
895,2,459,0,3,0,0,1,17,1,1,1.0
896,2,459,0,3,0,0,1,17,1,1,1.0
897,2,459,1,2,0,0,2,17,1,1,3.0
898,1,237,0,3,0,1,3,17,1,1,0.5
899,1,237,0,1,0,1,4,17,1,1,5.0
900,1,237,1,3,0,1,4,17,1,1,1.0
901,1,217,0,3,1,1,5,17,1,1,1.0
902,1,217,1,3,1,1,5,17,1,1,3.0
903,1,184,0,1,0,1,9,17,1,1,0.5
904,1,184,0,3,0,1,9,17,1,1,1.0
905,1,184,0,1,0,1,10,17,1,1,1.0
906,1,184,0,3,0,1,11,17,1,1,2.0
907,1,184,0,3,0,1,12,17,1,1,1.0
908,1,184,0,2,0,1,13,17,1,1,1.0
909,1,184,1,2,0,1,13,17,1,1,3.0
910,2,253,0,2,0,1,15,17,1,1,2.0
911,2,253,0,3,0,1,15,17,1,1,5.0
912,2,253,0,1,0,1,16,17,1,1,0.5
913,2,253,0,2,0,1,16,17,1,1,1.0
914,2,253,0,2,0,1,17,17,1,1,1.0
915,1,32,0,3,0,1,19,17,1,1,0.5
916,1,32,1,3,0,1,19,17,1,1,3.0
917,1,212,0,1,0,1,23,17,1,1,0.5
918,1,212,0,3,0,1,23,17,1,1,2.0
919,1,97,0,3,0,0,24,17,1,1,0.5
920,1,97,0,1,0,0,24,17,1,1,0.5
921,1,97,0,3,0,0,25,17,1,1,1.0
922,1,97,1,3,0,0,26,17,1,1,3.0
923,2,155,0,3,0,1,27,17,1,1,0.5
924,2,155,1,3,0,1,27,17,1,1,3.0
925,0,157,1,3,0,1,29,17,1,1,3.0
926,2,108,0,3,1,2,32,17,1,1,1.0
927,2,108,0,1,1,2,33,17,1,1,2.0
928,2,108,0,2,1,2,33,17,1,1,2.0
929,2,108,0,2,1,2,34,17,1,1,0.5
930,2,108,1,3,1,2,34,17,1,1,3.0
931,0,256,0,3,0,1,35,17,1,1,2.0
932,0,256,0,0,0,1,36,17,1,1,2.0
933,0,256,0,3,0,1,37,17,1,1,1.0
934,0,256,0,2,0,1,37,17,1,1,0.5
935,0,256,0,3,0,1,38,17,1,1,0.5
936,0,256,1,3,0,1,38,17,1,1,3.0
937,2,264,0,1,0,2,40,17,1,1,1.0
938,2,264,0,3,0,2,41,17,1,1,2.0
939,2,264,0,2,0,2,41,17,1,1,0.5
940,2,264,0,3,0,2,41,17,1,1,0.5
941,2,264,0,2,0,2,41,17,1,1,1.0
942,2,264,0,3,0,2,41,17,1,1,0.5
943,1,207,0,3,0,2,43,17,1,1,5.0
944,1,207,1,1,0,2,43,17,1,1,10.0
945,2,208,0,3,0,0,45,17,1,1,2.0
946,2,208,0,1,0,0,46,17,1,1,1.0
947,2,208,0,3,0,0,46,17,1,1,1.0
948,2,208,0,3,0,0,47,17,1,1,1.0
949,2,208,1,0,0,0,47,17,1,1,1.0
950,1,120,0,0,0,1,48,17,1,1,0.5
951,1,187,0,2,0,1,50,17,1,1,1.0
952,1,187,0,3,0,1,51,17,1,1,2.0
953,1,187,1,1,0,1,51,17,1,1,3.0
954,1,42,0,2,0,1,53,17,1,1,1.0
955,0,223,1,3,0,2,54,17,1,1,3.0
956,1,172,0,1,1,0,55,17,1,1,1.0
957,1,65,1,1,0,1,57,17,1,1,5.0
958,0,115,0,2,0,1,58,17,1,1,1.0
959,1,198,0,3,0,1,0,18,1,1,0.5
960,1,198,0,3,0,1,1,18,1,1,1.0
961,1,198,1,3,0,1,1,18,1,1,3.0
962,1,329,0,3,0,1,3,18,1,1,1.0
963,1,329,1,1,0,1,3,18,1,1,10.0
964,0,247,0,3,0,1,5,18,1,1,1.0
965,0,247,0,3,0,1,6,18,1,1,0.5
966,0,247,0,3,0,1,6,18,1,1,0.5
967,1,201,0,1,0,1,9,18,1,1,2.0
968,1,94,1,1,1,2,10,18,1,1,5.0
969,1,73,0,3,0,1,11,18,1,1,1.0
970,1,73,0,3,0,1,11,18,1,1,1.0
971,1,73,0,2,0,1,12,18,1,1,1.0
972,1,124,0,2,1,0,15,18,1,1,1.0
973,1,59,0,1,1,1,16,18,1,1,1.0
974,1,59,1,3,1,1,17,18,1,1,3.0
975,1,255,1,2,0,2,18,18,1,1,5.0
976,0,171,0,1,0,1,19,18,1,1,0.5
977,0,171,0,3,0,1,19,18,1,1,1.0
978,0,171,0,3,0,1,19,18,1,1,0.5
979,0,171,0,2,0,1,19,18,1,1,1.0
980,0,171,1,3,0,1,20,18,1,1,3.0
981,2,265,0,0,0,2,23,18,1,1,1.0
982,2,265,0,3,0,2,23,18,1,1,0.5
983,2,265,1,3,0,2,23,18,1,1,5.0
984,1,379,0,1,1,1,24,18,1,1,1.0
985,1,258,1,3,0,1,27,18,1,1,10.0
986,1,326,0,2,1,1,29,18,1,1,2.0
987,1,326,0,1,1,1,30,18,1,1,0.5
988,1,326,0,3,1,1,31,18,1,1,1.0
989,1,326,0,3,1,1,31,18,1,1,1.0
990,1,326,0,2,1,1,31,18,1,1,1.0
991,0,152,0,3,1,2,33,18,1,1,2.0
992,0,152,0,2,1,2,34,18,1,1,1.0
993,0,152,0,3,1,2,34,18,1,1,1.0
994,0,152,0,3,1,2,35,18,1,1,1.0
995,0,152,1,3,1,2,35,18,1,1,3.0
996,1,217,0,2,0,1,37,18,1,1,1.0
997,2,69,0,0,0,2,39,18,1,1,1.0
998,2,69,1,3,0,2,39,18,1,1,5.0
999,1,184,0,3,1,1,42,18,1,1,2.0
1000,1,184,0,3,1,1,43,18,1,1,2.0
1001,1,184,0,3,1,1,43,18,1,1,2.0
1002,1,184,0,3,1,1,43,18,1,1,2.0
1003,1,184,1,2,1,1,43,18,1,1,5.0
1004,1,260,0,2,1,1,47,18,1,1,1.0
1005,1,260,1,3,1,1,47,18,1,1,3.0
1006,0,239,0,3,0,0,48,18,1,1,1.0
1007,0,239,1,1,0,0,49,18,1,1,3.0
1008,1,151,1,0,1,1,56,18,1,1,1.0
1009,1,66,0,3,0,1,0,19,1,1,0.5
1010,1,66,1,3,0,1,0,19,1,1,1.0
1011,0,82,0,2,0,1,2,19,1,1,1.0
1012,2,25,0,3,0,2,5,19,1,1,0.5
1013,1,97,0,3,0,1,6,19,1,1,1.0
1014,1,97,0,3,0,1,7,19,1,1,0.5
1015,1,97,1,3,0,1,7,19,1,1,5.0
1016,1,158,0,2,0,2,8,19,1,1,1.0
1017,1,158,0,2,0,2,8,19,1,1,0.5
1018,1,158,1,3,0,2,9,19,1,1,1.0
1019,1,165,1,3,1,1,10,19,1,1,3.0
1020,0,341,0,3,0,1,12,19,1,1,0.5
1021,0,341,0,0,0,1,12,19,1,1,1.0
1022,0,341,1,3,0,1,13,19,1,1,10.0
1023,1,199,1,3,1,1,15,19,1,1,1.0
1024,2,109,1,0,0,1,17,19,1,1,3.0
1025,1,310,1,3,0,1,19,19,1,1,3.0
1026,0,181,1,3,1,1,22,19,1,1,3.0
1027,2,78,0,2,0,2,24,19,1,1,2.0
1028,2,78,1,3,0,2,25,19,1,1,5.0
1029,1,56,0,3,0,1,26,19,1,1,5.0
1030,1,56,0,3,0,1,27,19,1,1,0.5
1031,1,56,0,2,0,1,27,19,1,1,1.0
1032,1,56,0,3,0,1,27,19,1,1,2.0
1033,1,56,0,3,0,1,28,19,1,1,5.0
1034,1,56,0,2,0,1,28,19,1,1,0.5
1035,1,56,1,3,0,1,28,19,1,1,1.0
1036,1,98,1,3,1,1,29,19,1,1,10.0
1037,0,359,1,3,0,1,31,19,1,1,10.0
1038,1,155,0,3,0,2,33,19,1,1,1.0
1039,1,155,0,3,0,2,34,19,1,1,1.0
1040,2,69,0,3,1,0,39,19,1,1,0.5
1041,1,306,0,3,1,1,41,19,1,1,1.0
1042,1,306,0,3,1,1,41,19,1,1,0.5
1043,2,244,0,2,0,2,42,19,1,1,1.0
1044,0,162,0,0,0,1,49,19,1,1,1.0
1045,1,217,0,3,0,0,50,19,1,1,0.5
1046,1,217,0,2,0,0,51,19,1,1,1.0
1047,1,217,0,3,0,0,52,19,1,1,1.0
1048,1,217,0,3,0,0,52,19,1,1,1.0
1049,1,217,0,3,0,0,53,19,1,1,1.0
1050,1,232,0,1,0,1,55,19,1,1,2.0
1051,1,232,1,0,0,1,55,19,1,1,5.0
1052,1,121,0,0,0,1,56,19,1,1,2.0
1053,0,295,1,3,1,1,57,19,1,1,1.0
1054,1,206,0,3,1,1,0,20,1,1,0.5
1055,1,206,0,2,1,1,0,20,1,1,2.0
1056,1,206,0,3,1,1,1,20,1,1,0.5
1057,1,206,0,1,1,1,2,20,1,1,0.5
1058,1,206,0,1,1,1,2,20,1,1,2.0
1059,1,165,0,3,0,1,5,20,1,1,5.0
1060,1,165,0,2,0,1,6,20,1,1,1.0
1061,2,358,1,3,0,2,7,20,1,1,3.0
1062,0,202,0,3,0,1,9,20,1,1,0.5
1063,0,202,0,1,0,1,10,20,1,1,0.5
1064,1,139,0,1,0,1,12,20,1,1,2.0
1065,1,139,0,3,0,1,12,20,1,1,0.5
1066,1,139,0,1,0,1,12,20,1,1,1.0
1067,1,139,0,2,0,1,13,20,1,1,1.0
1068,1,139,0,3,0,1,13,20,1,1,0.5
