,amount,success,3D_secured,Day of Week,Day of Month,Time of Day,previous_attemps,PSP_Goldcard,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,CARD_Diners,CARD_Master,CARD_Visa
460,258,0,0,5,1,9,0,0,1,0,0,0,1,0
461,258,0,0,5,1,9,1,0,0,0,1,0,1,0
462,258,1,0,5,1,9,2,0,0,0,1,0,1,0
463,293,0,0,5,1,9,0,0,0,0,1,0,1,0
464,293,0,0,5,1,9,1,0,0,0,1,0,1,0
465,293,0,0,5,1,9,2,0,0,0,1,0,1,0
466,293,0,0,5,1,9,3,0,0,1,0,0,1,0
467,390,0,0,5,1,9,0,0,0,1,0,0,1,0
468,193,1,0,5,1,9,0,0,0,0,1,0,1,0
469,147,0,0,5,1,9,0,0,0,0,1,0,0,1
470,297,0,1,5,1,9,0,0,0,1,0,0,1,0
471,297,1,1,5,1,9,1,0,0,0,1,0,1,0
472,308,1,0,5,1,9,0,0,0,0,1,0,0,1
473,223,0,0,5,1,9,0,0,0,0,1,0,0,1
474,223,1,0,5,1,9,1,1,0,0,0,0,0,1
475,258,0,0,5,1,9,0,0,1,0,0,0,1,0
476,258,0,0,5,1,9,1,0,0,0,1,0,1,0
477,258,1,0,5,1,9,2,0,0,1,0,0,1,0
478,125,0,1,5,1,9,0,0,0,1,0,0,0,1
479,125,0,1,5,1,9,1,0,0,0,1,0,0,1
480,125,0,1,5,1,9,2,0,0,0,1,0,0,1
481,125,0,1,5,1,9,3,0,0,0,1,0,0,1
482,125,0,1,5,1,9,4,0,0,0,1,0,0,1
483,125,0,1,5,1,9,5,0,0,0,1,0,0,1
484,125,0,1,5,1,9,6,0,1,0,0,0,0,1
485,191,0,0,5,1,9,0,0,0,0,1,0,1,0
486,191,0,0,5,1,9,1,0,0,0,1,0,1,0
487,191,0,0,5,1,9,2,0,1,0,0,0,1,0
488,191,1,0,5,1,9,3,0,0,0,1,0,1,0
489,191,1,0,5,1,9,0,0,0,0,1,0,1,0
490,209,1,0,5,1,9,0,0,0,0,1,0,1,0
491,170,0,0,5,1,9,0,0,0,1,0,1,0,0
492,170,0,0,5,1,9,1,0,0,0,1,1,0,0
493,170,0,0,5,1,9,2,0,1,0,0,1,0,0
494,170,0,0,5,1,9,3,0,0,0,1,1,0,0
495,170,0,0,5,1,9,4,0,1,0,0,1,0,0
496,170,0,0,5,1,9,5,0,0,0,1,1,0,0
497,170,0,0,5,1,9,6,0,0,0,1,1,0,0
498,170,0,0,5,1,9,7,0,0,0,1,1,0,0
499,170,0,0,5,1,9,6,0,0,0,1,1,0,0
500,170,0,0,5,1,9,7,0,0,0,1,1,0,0
501,170,1,0,5,1,9,8,0,0,0,1,1,0,0
502,260,1,0,5,1,9,0,0,0,0,1,0,1,0
503,113,0,0,5,1,9,0,0,0,0,1,0,0,1
504,113,0,0,5,1,9,0,0,0,0,1,0,0,1
505,113,0,0,5,1,9,0,0,0,0,1,0,0,1
506,113,0,0,5,1,9,0,0,0,0,1,0,0,1
507,113,0,0,5,1,9,1,0,0,0,1,0,0,1
508,113,0,0,5,1,9,2,1,0,0,0,0,0,1
509,113,0,0,5,1,9,3,0,0,1,0,0,0,1
510,233,0,0,5,1,9,0,0,0,0,1,0,1,0
511,233,0,0,5,1,9,1,0,0,1,0,0,1,0
512,488,0,0,5,1,9,0,0,0,0,1,0,1,0
513,488,0,0,5,1,9,1,0,0,0,1,0,1,0
514,488,0,0,5,1,9,2,0,0,1,0,0,1,0
515,488,0,0,5,1,9,3,0,0,0,1,0,1,0
516,304,0,0,5,1,9,0,0,0,1,0,0,0,1
517,219,0,0,5,1,9,0,0,0,1,0,0,1,0
518,219,0,0,5,1,9,1,0,0,0,1,0,1,0
519,219,0,0,5,1,9,2,0,0,1,0,0,1,0
520,56,0,0,5,1,9,0,0,0,0,1,0,1,0
521,56,0,0,5,1,9,1,0,0,0,1,0,1,0
522,56,1,0,5,1,9,2,0,1,0,0,0,1,0
523,444,0,1,5,1,9,0,0,0,1,0,0,1,0
524,444,0,1,5,1,9,1,0,0,1,0,0,1,0
525,189,1,0,5,1,10,0,1,0,0,0,0,0,1
526,146,0,1,5,1,10,0,0,0,0,1,0,0,1
527,146,1,1,5,1,10,1,0,0,1,0,0,0,1
528,198,0,0,5,1,10,0,0,1,0,0,0,1,0
529,317,1,1,5,1,10,0,0,0,0,1,0,1,0
530,200,0,0,5,1,10,0,0,0,0,1,1,0,0
531,200,0,0,5,1,10,1,0,0,1,0,1,0,0
532,200,0,0,5,1,10,2,0,0,0,1,1,0,0
533,200,0,0,5,1,10,3,1,0,0,0,1,0,0
534,200,0,0,5,1,10,4,1,0,0,0,1,0,0
535,200,0,0,5,1,10,5,0,0,0,1,1,0,0
536,209,0,0,5,1,10,0,0,0,0,1,0,1,0
537,209,0,0,5,1,10,1,0,0,1,0,0,1,0
538,209,1,0,5,1,10,2,1,0,0,0,0,1,0
539,172,0,0,5,1,10,0,0,0,0,1,0,0,1
540,206,0,0,5,1,10,0,0,0,0,1,0,1,0
541,206,0,0,5,1,10,1,0,0,0,1,0,1,0
542,206,1,0,5,1,10,2,0,0,0,1,0,1,0
543,69,0,0,5,1,10,0,0,0,0,1,0,1,0
544,69,0,0,5,1,10,1,0,0,0,1,0,1,0
545,69,0,0,5,1,10,2,0,0,0,1,0,1,0
546,69,1,0,5,1,10,3,0,0,0,1,0,1,0
547,146,0,1,5,1,10,0,0,1,0,0,0,1,0
548,146,1,1,5,1,10,1,0,0,0,1,0,1,0
549,220,0,1,5,1,10,0,0,0,0,1,0,1,0
550,220,0,1,5,1,10,1,0,1,0,0,0,1,0
551,428,0,1,5,1,10,0,0,1,0,0,0,1,0
552,185,1,0,5,1,10,0,0,0,1,0,0,1,0
553,233,0,1,5,1,10,0,0,0,0,1,1,0,0
554,233,0,1,5,1,10,1,0,1,0,0,1,0,0
555,233,0,1,5,1,10,2,0,0,1,0,1,0,0
556,233,0,1,5,1,10,3,0,0,1,0,1,0,0
557,233,0,1,5,1,10,2,0,0,0,1,1,0,0
558,233,0,1,5,1,10,3,0,0,0,1,1,0,0
559,233,0,1,5,1,10,4,0,0,1,0,1,0,0
560,233,0,1,5,1,10,5,0,0,0,1,1,0,0
561,233,0,1,5,1,10,6,0,0,0,1,1,0,0
562,233,1,1,5,1,10,7,0,0,0,1,1,0,0
563,235,1,0,5,1,10,0,0,0,0,1,1,0,0
564,153,0,0,5,1,10,0,0,0,0,1,1,0,0
565,153,0,0,5,1,10,1,0,0,1,0,1,0,0
566,153,0,0,5,1,10,2,0,0,0,1,1,0,0
567,153,0,0,5,1,10,3,0,0,1,0,1,0,0
568,399,0,0,5,1,10,0,0,0,1,0,0,1,0
569,215,0,1,5,1,10,0,0,0,1,0,0,1,0
570,215,0,1,5,1,10,1,0,0,0,1,0,1,0
571,215,0,1,5,1,10,2,0,1,0,0,0,1,0
572,192,0,0,5,1,10,0,0,0,0,1,0,1,0
573,192,0,0,5,1,10,1,0,0,1,0,0,1,0
574,192,0,0,5,1,10,2,0,0,0,1,0,1,0
575,192,0,0,5,1,10,3,0,1,0,0,0,1,0
576,192,0,0,5,1,10,4,0,0,1,0,0,1,0
577,296,0,0,5,1,10,0,0,0,0,1,0,1,0
578,296,0,0,5,1,10,1,0,0,0,1,0,1,0
579,296,0,0,5,1,10,2,0,1,0,0,0,1,0
580,296,0,0,5,1,10,3,0,1,0,0,0,1,0
581,238,0,0,5,1,10,0,0,0,1,0,0,1,0
582,238,1,0,5,1,10,1,0,0,0,1,0,1,0
583,175,0,1,5,1,10,0,0,0,1,0,0,1,0
584,175,0,1,5,1,10,1,0,0,0,1,0,1,0
585,175,0,1,5,1,10,2,0,0,0,1,0,1,0
586,175,0,1,5,1,10,3,0,0,1,0,0,1,0
587,175,0,1,5,1,10,4,0,1,0,0,0,1,0
588,312,0,0,5,1,11,0,0,0,1,0,0,1,0
589,193,0,0,5,1,11,0,0,0,0,1,0,1,0
590,193,0,0,5,1,11,1,0,1,0,0,0,1,0
591,283,0,0,5,1,11,0,0,0,0,1,1,0,0
592,283,0,0,5,1,11,1,0,1,0,0,1,0,0
593,283,0,0,5,1,11,2,0,0,1,0,1,0,0
594,283,0,0,5,1,11,3,1,0,0,0,1,0,0
595,283,0,0,5,1,11,4,0,0,1,0,1,0,0
596,283,0,0,5,1,11,5,0,0,0,1,1,0,0
597,188,0,1,5,1,11,0,0,0,0,1,0,1,0
598,188,1,1,5,1,11,1,0,0,0,1,0,1,0
599,74,0,0,5,1,11,0,0,0,1,0,1,0,0
600,49,0,0,5,1,11,0,0,1,0,0,1,0,0
601,49,1,0,5,1,11,1,0,0,0,1,1,0,0
602,165,0,0,5,1,11,0,0,0,1,0,1,0,0
603,307,0,0,5,1,11,0,0,0,0,1,1,0,0
604,307,1,0,5,1,11,1,0,0,0,1,1,0,0
605,306,1,0,5,1,11,0,0,0,0,1,0,1,0
606,309,0,0,5,1,11,0,0,0,0,1,1,0,0
607,368,0,0,5,1,11,0,0,0,1,0,0,1,0
608,252,1,0,5,1,11,0,0,0,1,0,1,0,0
609,148,0,0,5,1,11,0,0,0,1,0,0,1,0
610,170,0,0,5,1,11,0,0,0,0,1,0,0,1
611,170,0,0,5,1,11,0,0,0,0,1,0,0,1
612,170,0,0,5,1,11,0,0,0,0,1,0,0,1
613,170,0,0,5,1,11,0,0,0,0,1,0,0,1
614,170,1,0,5,1,11,1,0,0,0,1,0,0,1
615,353,0,1,5,1,11,0,0,0,0,1,1,0,0
616,353,1,1,5,1,11,1,0,0,0,1,1,0,0
617,6,0,0,5,1,11,0,0,0,0,1,0,1,0
618,6,0,0,5,1,11,1,0,0,1,0,0,1,0
619,6,0,0,5,1,11,2,0,0,1,0,0,1,0
620,6,0,0,5,1,11,3,0,0,0,1,0,1,0
621,6,0,0,5,1,11,4,1,0,0,0,0,1,0
622,6,0,0,5,1,11,5,0,0,0,1,0,1,0
623,110,0,0,5,1,11,0,0,0,0,1,0,1,0
624,110,0,0,5,1,11,1,0,0,0,1,0,1,0
625,110,0,0,5,1,11,2,0,0,0,1,0,1,0
626,110,0,0,5,1,11,3,0,0,1,0,0,1,0
627,110,0,0,5,1,11,4,0,0,0,1,0,1,0
628,113,0,0,5,1,11,0,0,0,0,1,0,1,0
629,248,0,0,5,1,11,0,1,0,0,0,1,0,0
630,164,0,1,5,1,11,0,0,0,1,0,0,1,0
631,89,0,0,5,1,11,0,0,0,1,0,0,0,1
632,89,0,0,5,1,11,1,0,0,0,1,0,0,1
633,158,0,0,5,1,11,0,0,0,0,1,0,0,1
634,158,0,0,5,1,11,1,0,1,0,0,0,0,1
635,158,0,0,5,1,11,2,0,0,0,1,0,0,1
636,158,0,0,5,1,11,3,0,0,0,1,0,0,1
637,158,0,0,5,1,11,4,0,0,0,1,0,0,1
638,158,0,0,5,1,11,5,0,0,0,1,0,0,1
639,158,0,0,5,1,11,6,0,0,0,1,0,0,1
640,158,0,0,5,1,12,7,0,0,1,0,0,0,1
641,158,0,0,5,1,12,8,0,1,0,0,0,0,1
642,101,0,0,5,1,12,0,0,0,0,1,1,0,0
643,101,0,0,5,1,12,1,0,0,1,0,1,0,0
644,328,0,0,5,1,12,0,0,0,0,1,1,0,0
645,328,1,0,5,1,12,1,0,0,0,1,1,0,0
646,213,1,0,5,1,12,0,0,0,0,1,0,1,0
647,356,0,0,5,1,12,0,0,0,1,0,0,0,1
648,356,1,0,5,1,12,1,0,0,0,1,0,0,1
649,36,0,1,5,1,12,0,1,0,0,0,0,0,1
650,36,0,1,5,1,12,1,0,0,0,1,0,0,1
651,36,0,1,5,1,12,2,0,0,0,1,0,0,1
652,36,0,1,5,1,12,3,0,0,0,1,0,0,1
653,36,0,1,5,1,12,4,0,0,0,1,0,0,1
654,36,0,1,5,1,12,5,0,0,1,0,0,0,1
655,36,1,1,5,1,12,6,0,0,0,1,0,0,1
656,162,0,1,5,1,12,0,0,0,0,1,0,1,0
657,199,0,1,5,1,12,0,0,0,0,1,1,0,0
658,199,0,1,5,1,12,1,0,0,0,1,1,0,0
659,199,0,1,5,1,12,2,0,0,0,1,1,0,0
660,199,0,1,5,1,12,3,0,0,0,1,1,0,0
661,177,0,0,5,1,12,0,0,0,0,1,0,0,1
662,177,1,0,5,1,12,1,0,0,0,1,0,0,1
663,253,0,0,5,1,12,0,0,0,0,1,0,1,0
664,222,0,1,5,1,12,0,0,0,1,0,0,0,1
665,222,0,1,5,1,12,1,0,0,0,1,0,0,1
666,222,0,1,5,1,12,2,0,1,0,0,0,0,1
667,222,1,1,5,1,12,3,0,0,0,1,0,0,1
668,168,0,0,5,1,12,0,0,0,0,1,0,0,1
669,168,0,0,5,1,12,1,0,0,0,1,0,0,1
670,168,0,0,5,1,12,2,0,0,0,1,0,0,1
671,168,0,0,5,1,12,3,1,0,0,0,0,0,1
672,168,0,0,5,1,12,4,0,0,0,1,0,0,1
673,168,0,0,5,1,12,5,0,0,0,1,0,0,1
674,168,0,0,5,1,12,6,0,0,0,1,0,0,1
675,168,0,0,5,1,12,7,0,0,0,1,0,0,1
676,168,0,0,5,1,12,8,0,0,1,0,0,0,1
677,254,0,0,5,1,12,0,0,0,0,1,1,0,0
678,123,1,0,5,1,12,0,0,0,0,1,0,1,0
679,187,0,0,5,1,12,0,0,0,1,0,0,0,1
680,187,0,0,5,1,12,1,0,0,1,0,0,0,1
681,187,0,0,5,1,12,2,0,0,0,1,0,0,1
682,187,1,0,5,1,12,3,0,0,0,1,0,0,1
683,288,0,1,5,1,12,0,0,0,0,1,0,1,0
684,288,1,1,5,1,12,1,0,0,0,1,0,1,0
685,161,0,0,5,1,12,0,0,0,0,1,0,1,0
686,161,0,0,5,1,12,1,0,0,0,1,0,1,0
687,161,1,0,5,1,12,2,0,0,0,1,0,1,0
688,355,0,1,5,1,12,0,0,0,1,0,0,1,0
689,263,0,1,5,1,12,0,0,0,0,1,0,0,1
690,263,0,1,5,1,12,1,0,0,1,0,0,0,1
691,263,0,1,5,1,12,2,0,0,1,0,0,0,1
692,263,0,1,5,1,12,3,0,0,0,1,0,0,1
693,263,1,1,5,1,12,4,0,0,0,1,0,0,1
694,88,0,1,5,1,12,0,0,0,1,0,0,1,0
695,88,0,1,5,1,12,1,0,0,1,0,0,1,0
696,88,0,1,5,1,12,2,0,0,0,1,0,1,0
697,88,1,1,5,1,12,3,0,0,0,1,0,1,0
698,379,0,1,5,1,13,0,0,0,0,1,0,0,1
699,422,0,0,5,1,13,0,0,0,0,1,0,1,0
700,422,0,0,5,1,13,1,0,0,1,0,0,1,0
701,170,0,1,5,1,13,0,0,0,0,1,0,1,0
702,170,0,1,5,1,13,1,0,0,1,0,0,1,0
703,116,1,0,5,1,13,0,1,0,0,0,0,0,1
704,37,0,0,5,1,13,0,0,0,1,0,0,1,0
705,37,0,0,5,1,13,1,0,0,0,1,0,1,0
706,37,1,0,5,1,13,2,0,1,0,0,0,1,0
707,336,0,0,5,1,13,0,0,0,1,0,0,1,0
708,264,0,0,5,1,13,0,0,1,0,0,0,0,1
709,264,1,0,5,1,13,1,0,0,0,1,0,0,1
710,44,1,0,5,1,13,0,0,0,1,0,0,0,1
711,230,1,0,5,1,13,0,0,0,0,1,0,1,0
712,408,0,0,5,1,13,0,0,0,0,1,0,1,0
713,408,0,0,5,1,13,1,0,1,0,0,0,1,0
714,408,0,0,5,1,13,2,0,1,0,0,0,1,0
715,408,0,0,5,1,13,3,0,0,0,1,0,1,0
716,408,0,0,5,1,13,4,0,1,0,0,0,1,0
717,222,0,0,5,1,13,0,0,0,0,1,1,0,0
718,222,0,0,5,1,13,1,0,1,0,0,1,0,0
719,222,1,0,5,1,13,2,0,0,0,1,1,0,0
720,267,0,0,5,1,13,0,0,0,1,0,0,1,0
721,267,0,0,5,1,13,1,1,0,0,0,0,1,0
722,267,0,0,5,1,13,2,0,0,0,1,0,1,0
723,267,0,0,5,1,13,3,0,0,0,1,0,1,0
724,267,0,0,5,1,13,4,0,0,1,0,0,1,0
725,267,1,0,5,1,13,5,0,0,1,0,0,1,0
726,146,1,0,5,1,13,0,0,0,0,1,0,0,1
727,278,0,0,5,1,13,0,0,0,0,1,1,0,0
728,148,0,1,5,1,13,0,0,1,0,0,0,0,1
729,148,0,1,5,1,13,1,0,1,0,0,0,0,1
730,148,0,1,5,1,13,2,0,1,0,0,0,0,1
731,148,0,1,5,1,13,3,0,0,0,1,0,0,1
732,148,0,1,5,1,13,4,0,0,0,1,0,0,1
733,148,0,1,5,1,13,5,0,0,1,0,0,0,1
734,206,0,1,5,1,13,0,0,0,0,1,1,0,0
735,274,0,0,5,1,13,0,0,0,1,0,0,1,0
736,215,0,0,5,1,13,0,0,1,0,0,0,1,0
737,215,0,0,5,1,13,1,0,0,0,1,0,1,0
738,215,0,0,5,1,13,2,0,0,0,1,0,1,0
739,215,0,0,5,1,13,3,1,0,0,0,0,1,0
740,215,0,0,5,1,13,4,0,0,1,0,0,1,0
741,215,0,0,5,1,13,5,0,0,1,0,0,1,0
742,137,0,1,5,1,13,0,0,0,0,1,1,0,0
743,137,0,1,5,1,13,1,0,0,0,1,1,0,0
744,137,0,1,5,1,13,2,0,0,1,0,1,0,0
745,137,1,1,5,1,13,3,0,1,0,0,1,0,0
746,166,0,0,5,1,13,0,0,0,0,1,0,1,0
747,166,0,0,5,1,13,1,0,0,1,0,0,1,0
748,166,0,0,5,1,13,2,0,0,0,1,0,1,0
749,166,0,0,5,1,13,3,0,0,0,1,0,1,0
750,166,0,0,5,1,13,4,0,0,0,1,0,1,0
751,177,0,0,5,1,14,0,0,0,0,1,0,0,1
752,177,0,0,5,1,14,1,0,0,1,0,0,0,1
753,177,0,0,5,1,14,2,0,0,0,1,0,0,1
754,177,1,0,5,1,14,3,0,0,0,1,0,0,1
755,243,0,0,5,1,14,0,0,0,0,1,0,1,0
756,243,0,0,5,1,14,1,0,0,1,0,0,1,0
757,243,0,0,5,1,14,2,0,0,1,0,0,1,0
758,181,0,0,5,1,14,0,0,0,1,0,0,0,1
759,181,1,0,5,1,14,1,0,0,0,1,0,0,1
760,326,0,0,5,1,14,0,0,0,1,0,0,0,1
761,326,0,0,5,1,14,1,0,0,0,1,0,0,1
762,258,1,0,5,1,14,0,1,0,0,0,0,0,1
763,135,0,0,5,1,14,0,0,0,0,1,0,1,0
764,111,0,0,5,1,14,0,0,0,1,0,0,0,1
765,200,0,0,5,1,14,0,1,0,0,0,0,1,0
766,200,0,0,5,1,14,1,0,0,0,1,0,1,0
767,7,0,1,5,1,14,0,0,0,1,0,0,0,1
768,162,0,0,5,1,14,0,0,0,0,1,0,1,0
769,162,0,0,5,1,14,1,0,0,0,1,0,1,0
770,260,0,0,5,1,14,0,0,0,0,1,0,0,1
771,260,0,0,5,1,14,1,0,0,0,1,0,0,1
772,260,0,0,5,1,14,2,0,0,1,0,0,0,1
773,260,1,0,5,1,14,3,0,0,0,1,0,0,1
774,152,0,1,5,1,14,0,0,0,0,1,1,0,0
775,152,1,1,5,1,14,1,0,0,0,1,1,0,0
776,48,0,0,5,1,14,0,0,0,0,1,0,1,0
777,48,0,0,5,1,14,1,0,0,0,1,0,1,0
778,48,1,0,5,1,14,2,0,0,1,0,0,1,0
779,255,0,0,5,1,14,0,0,0,1,0,0,1,0
780,123,0,1,5,1,14,0,1,0,0,0,0,1,0
781,123,0,1,5,1,14,1,0,0,0,1,0,1,0
782,123,1,1,5,1,14,2,0,1,0,0,0,1,0
783,244,0,0,5,1,14,0,0,1,0,0,0,1,0
784,251,0,1,5,1,14,0,0,0,1,0,1,0,0
785,148,0,0,5,1,14,0,0,0,1,0,0,1,0
786,148,0,0,5,1,14,1,0,0,1,0,0,1,0
787,252,0,0,5,1,14,0,0,0,0,1,1,0,0
788,252,1,0,5,1,14,1,0,1,0,0,1,0,0
789,390,0,0,5,1,14,0,1,0,0,0,0,0,1
790,205,0,0,5,1,14,0,0,1,0,0,0,1,0
791,205,0,0,5,1,14,1,0,0,0,1,0,1,0
792,264,0,0,5,1,14,0,0,0,0,1,0,1,0
793,40,0,0,5,1,14,0,0,0,0,1,1,0,0
794,40,0,0,5,1,14,1,0,0,0,1,1,0,0
795,40,0,0,5,1,14,2,0,1,0,0,1,0,0
796,40,0,0,5,1,14,3,0,0,1,0,1,0,0
797,40,1,0,5,1,14,4,0,1,0,0,1,0,0
798,433,0,0,5,1,14,0,0,0,0,1,0,1,0
799,433,0,0,5,1,14,1,0,0,0,1,0,1,0
800,433,0,0,5,1,14,2,0,0,0,1,0,1,0
801,433,0,0,5,1,14,3,0,0,0,1,0,1,0
802,433,0,0,5,1,14,4,0,0,0,1,0,1,0
803,433,0,0,5,1,14,5,0,0,1,0,0,1,0
804,433,0,0,5,1,14,6,0,0,0,1,0,1,0
805,433,0,0,5,1,15,7,0,0,0,1,0,1,0
806,248,0,0,5,1,15,0,0,0,0,1,0,1,0
807,248,0,0,5,1,15,1,0,0,0,1,0,1,0
808,248,0,0,5,1,15,2,1,0,0,0,0,1,0
809,248,0,0,5,1,15,3,0,1,0,0,0,1,0
810,248,0,0,5,1,15,4,0,0,0,1,0,1,0
811,248,1,0,5,1,15,5,0,0,0,1,0,1,0
812,125,1,0,5,1,15,0,0,0,0,1,1,0,0
813,274,1,0,5,1,15,0,0,0,0,1,0,0,1
814,191,0,0,5,1,15,0,0,0,0,1,1,0,0
815,191,0,0,5,1,15,1,1,0,0,0,1,0,0
816,191,0,0,5,1,15,2,0,1,0,0,1,0,0
817,191,1,0,5,1,15,3,0,0,0,1,1,0,0
818,139,0,0,5,1,15,0,0,1,0,0,0,1,0
819,139,1,0,5,1,15,1,0,0,0,1,0,1,0
820,291,0,1,5,1,15,0,0,0,1,0,0,1,0
821,291,0,1,5,1,15,1,0,0,0,1,0,1,0
822,291,0,1,5,1,15,2,0,0,0,1,0,1,0
823,291,0,1,5,1,15,3,0,0,0,1,0,1,0
824,236,1,0,5,1,15,0,0,0,0,1,0,0,1
825,164,0,0,5,1,15,0,0,0,0,1,0,1,0
826,164,0,0,5,1,15,1,0,0,1,0,0,1,0
827,159,0,0,5,1,15,0,0,0,1,0,0,1,0
828,46,1,0,5,1,15,0,0,0,0,1,0,1,0
829,131,1,0,5,1,15,0,0,1,0,0,1,0,0
830,256,0,1,5,1,15,0,0,0,0,1,0,1,0
831,256,0,1,5,1,15,1,0,0,1,0,0,1,0
832,256,1,1,5,1,15,2,1,0,0,0,0,1,0
833,304,0,0,5,1,15,0,0,1,0,0,0,1,0
834,304,0,0,5,1,15,1,0,0,0,1,0,1,0
835,304,0,0,5,1,15,2,0,0,0,1,0,1,0
836,304,0,0,5,1,15,3,1,0,0,0,0,1,0
837,304,0,0,5,1,15,4,0,0,1,0,0,1,0
838,304,0,0,5,1,15,5,0,0,1,0,0,1,0
839,304,0,0,5,1,15,6,0,0,1,0,0,1,0
840,196,0,0,5,1,15,0,0,0,1,0,0,1,0
841,196,1,0,5,1,15,1,0,0,0,1,0,1,0
842,190,1,1,5,1,15,0,0,0,0,1,1,0,0
843,45,0,0,5,1,15,0,0,0,1,0,0,1,0
844,213,0,0,5,1,15,0,0,0,1,0,0,0,1
845,213,0,0,5,1,15,1,0,0,0,1,0,0,1
846,213,1,0,5,1,15,2,0,1,0,0,0,0,1
847,248,0,0,5,1,16,0,0,1,0,0,0,1,0
848,136,1,0,5,1,16,0,0,1,0,0,0,1,0
849,148,0,0,5,1,16,0,0,0,0,1,0,1,0
850,148,1,0,5,1,16,1,0,0,0,1,0,1,0
851,114,0,0,5,1,16,0,0,0,0,1,0,1,0
852,114,1,0,5,1,16,1,0,1,0,0,0,1,0
853,228,0,0,5,1,16,0,0,0,0,1,0,1,0
854,228,0,0,5,1,16,1,0,0,0,1,0,1,0
855,228,0,0,5,1,16,2,0,0,0,1,0,1,0
856,151,0,0,5,1,16,0,0,0,1,0,1,0,0
857,11,0,0,5,1,16,0,0,0,1,0,0,1,0
858,11,0,0,5,1,16,1,0,0,1,0,0,1,0
859,231,0,1,5,1,16,0,0,0,1,0,0,1,0
860,231,0,1,5,1,16,1,0,0,0,1,0,1,0
861,231,0,1,5,1,16,2,0,1,0,0,0,1,0
862,231,0,1,5,1,16,3,0,1,0,0,0,1,0
863,231,1,1,5,1,16,4,0,0,0,1,0,1,0
864,216,0,1,5,1,16,0,0,0,0,1,1,0,0
865,216,1,1,5,1,16,1,0,0,1,0,1,0,0
866,11,0,1,5,1,16,0,0,1,0,0,0,1,0
867,11,1,1,5,1,16,1,0,1,0,0,0,1,0
868,341,0,0,5,1,16,0,0,0,0,1,0,0,1
869,341,0,0,5,1,16,1,0,1,0,0,0,0,1
870,341,1,0,5,1,16,2,0,0,0,1,0,0,1
871,192,0,0,5,1,16,0,0,0,0,1,0,1,0
872,25,0,0,5,1,16,0,0,0,0,1,0,0,1
873,25,0,0,5,1,16,1,0,0,0,1,0,0,1
874,25,1,0,5,1,16,2,0,1,0,0,0,0,1
875,95,0,0,5,1,16,0,0,0,1,0,0,0,1
876,95,0,0,5,1,16,1,0,0,1,0,0,0,1
877,216,0,1,5,1,16,0,0,0,0,1,0,1,0
878,216,0,1,5,1,16,1,0,0,0,1,0,1,0
879,216,0,1,5,1,16,2,0,1,0,0,0,1,0
880,216,1,1,5,1,16,3,1,0,0,0,0,1,0
881,128,1,0,5,1,16,0,0,0,1,0,0,1,0
882,110,1,1,5,1,16,0,0,1,0,0,1,0,0
883,149,0,0,5,1,16,0,0,0,0,1,0,1,0
884,149,0,0,5,1,16,1,0,0,1,0,0,1,0
885,149,0,0,5,1,16,2,0,0,0,1,0,1,0
886,149,0,0,5,1,16,3,1,0,0,0,0,1,0
887,149,0,0,5,1,16,4,0,1,0,0,0,1,0
888,149,0,0,5,1,16,5,0,1,0,0,0,1,0
889,149,0,0,5,1,16,6,0,0,1,0,0,1,0
890,236,0,0,5,1,16,0,0,0,0,1,0,1,0
891,236,0,0,5,1,16,1,0,0,0,1,0,1,0
892,236,0,0,5,1,16,2,0,0,0,1,0,1,0
893,236,1,0,5,1,16,3,0,0,0,1,0,1,0
894,271,0,1,5,1,16,0,0,0,0,1,0,1,0
895,271,1,1,5,1,16,1,0,0,0,1,0,1,0
896,317,0,1,5,1,16,0,0,0,0,1,0,1,0
897,317,0,1,5,1,16,1,0,0,0,1,0,1,0
898,317,0,1,5,1,16,2,0,0,0,1,0,1,0
899,317,1,1,5,1,16,3,0,0,0,1,0,1,0
900,82,0,0,5,1,16,0,0,0,1,0,0,1,0
901,214,0,1,5,1,16,0,0,0,0,1,0,1,0
902,214,0,1,5,1,16,1,0,0,0,1,0,1,0
903,214,1,1,5,1,16,2,0,1,0,0,0,1,0
904,459,0,0,5,1,17,0,0,0,0,1,1,0,0
905,459,0,0,5,1,17,1,0,0,0,1,1,0,0
906,459,0,0,5,1,17,2,0,0,0,1,1,0,0
907,459,1,0,5,1,17,3,0,0,1,0,1,0,0
908,237,0,0,5,1,17,0,0,0,0,1,0,1,0
909,237,0,0,5,1,17,1,0,1,0,0,0,1,0
910,237,1,0,5,1,17,2,0,0,0,1,0,1,0
911,217,0,1,5,1,17,0,0,0,0,1,0,1,0
912,217,1,1,5,1,17,1,0,0,0,1,0,1,0
913,184,0,0,5,1,17,0,0,1,0,0,0,1,0
914,184,0,0,5,1,17,1,0,0,0,1,0,1,0
915,184,0,0,5,1,17,2,0,1,0,0,0,1,0
916,184,0,0,5,1,17,3,0,0,0,1,0,1,0
917,184,0,0,5,1,17,4,0,0,0,1,0,1,0
918,184,0,0,5,1,17,5,0,0,1,0,0,1,0
919,184,1,0,5,1,17,6,0,0,1,0,0,1,0
920,253,0,0,5,1,17,0,0,0,1,0,0,1,0
921,253,0,0,5,1,17,1,0,0,0,1,0,1,0
922,253,0,0,5,1,17,2,0,1,0,0,0,1,0
